# Knowledge skip list for RimTalk_GenKnowledge
# Format supported:
# 1) ProcessorId|logicalKey|defName|modPackageId
# 2) logicalKey only (e.g. thing:Beer)
# Comment prefixes: # // ;

TraitDefProcessor|trait:GreatMemory:0|GreatMemory|ludeon.rimworld
TraitDefProcessor|trait:Greedy:0|Greedy|ludeon.rimworld
TraitDefProcessor|trait:Immunity:1|Immunity|ludeon.rimworld
TraitDefProcessor|trait:Immunity:-1|Immunity|ludeon.rimworld
TraitDefProcessor|trait:Industriousness:1|Industriousness|ludeon.rimworld
TraitDefProcessor|trait:Industriousness:-1|Industriousness|ludeon.rimworld
TraitDefProcessor|trait:Industriousness:2|Industriousness|ludeon.rimworld
TraitDefProcessor|trait:Industriousness:-2|Industriousness|ludeon.rimworld
TraitDefProcessor|trait:Jealous:0|Jealous|ludeon.rimworld
TraitDefProcessor|trait:Kind:0|Kind|ludeon.rimworld
TraitDefProcessor|trait:Masochist:0|Masochist|ludeon.rimworld
TraitDefProcessor|trait:NaturalMood:1|NaturalMood|ludeon.rimworld
TraitDefProcessor|trait:NaturalMood:-1|NaturalMood|ludeon.rimworld
TraitDefProcessor|trait:NaturalMood:2|NaturalMood|ludeon.rimworld
TraitDefProcessor|trait:NaturalMood:-2|NaturalMood|ludeon.rimworld
TraitDefProcessor|trait:Nerves:1|Nerves|ludeon.rimworld
TraitDefProcessor|trait:Nerves:-1|Nerves|ludeon.rimworld
TraitDefProcessor|trait:Nerves:2|Nerves|ludeon.rimworld
TraitDefProcessor|trait:Nerves:-2|Nerves|ludeon.rimworld
TraitDefProcessor|trait:Neurotic:1|Neurotic|ludeon.rimworld
TraitDefProcessor|trait:Neurotic:2|Neurotic|ludeon.rimworld
TraitDefProcessor|trait:NightOwl:0|NightOwl|ludeon.rimworld
TraitDefProcessor|trait:Nimble:0|Nimble|ludeon.rimworld
TraitDefProcessor|trait:Nudist:0|Nudist|ludeon.rimworld
TraitDefProcessor|trait:Psychopath:0|Psychopath|ludeon.rimworld
TraitDefProcessor|trait:Pyromaniac:0|Pyromaniac|ludeon.rimworld
TraitDefProcessor|trait:QuickSleeper:0|QuickSleeper|ludeon.rimworld
TraitDefProcessor|trait:ShootingAccuracy:1|ShootingAccuracy|ludeon.rimworld
TraitDefProcessor|trait:ShootingAccuracy:-1|ShootingAccuracy|ludeon.rimworld
TraitDefProcessor|trait:SlowLearner:0|SlowLearner|ludeon.rimworld
TraitDefProcessor|trait:SpeedOffset:1|SpeedOffset|ludeon.rimworld
TraitDefProcessor|trait:SpeedOffset:-1|SpeedOffset|ludeon.rimworld
TraitDefProcessor|trait:SpeedOffset:2|SpeedOffset|ludeon.rimworld
TraitDefProcessor|trait:TooSmart:0|TooSmart|ludeon.rimworld
TraitDefProcessor|trait:TorturedArtist:0|TorturedArtist|ludeon.rimworld
TraitDefProcessor|trait:Tough:0|Tough|ludeon.rimworld
TraitDefProcessor|trait:Transhumanist:0|Transhumanist|ludeon.rimworld
TraitDefProcessor|trait:Undergrounder:0|Undergrounder|ludeon.rimworld
TraitDefProcessor|trait:Wimp:0|Wimp|ludeon.rimworld

# Added by request: real-world animal/material ids (2026-05-26)
logicalKey:thing:ElephantTusk
logicalKey:thing:Chocolate
logicalKey:thing:Skull
logicalKey:thing:Slate
logicalKey:thing:Marble
logicalKey:thing:Granite
logicalKey:thing:Bear_Grizzly
logicalKey:thing:PolarBear*
logicalKey:thing:Ostrich
logicalKey:thing:Cougar
logicalKey:thing:Panther
logicalKey:thing:Lynx
logicalKey:thing:Cat
logicalKey:thing:YorkshireTerrier
logicalKey:thing:GuineaPig
logicalKey:thing:LabradorRetriever
logicalKey:thing:Husky
logicalKey:thing:Monkey
logicalKey:thing:Chicken
logicalKey:thing:Duck
logicalKey:thing:Turkey
logicalKey:thing:Goose
logicalKey:thing:Cow
logicalKey:thing:Muffalo
logicalKey:thing:Bison
logicalKey:thing:Goat
logicalKey:thing:Yak
logicalKey:thing:Caribou
logicalKey:thing:Horse
logicalKey:thing:Donkey
logicalKey:thing:Elephant
logicalKey:thing:Rhinoceros
logicalKey:thing:Hare
logicalKey:thing:Cobra
logicalKey:thing:Tortoise
logicalKey:thing:Pig
logicalKey:thing:WildBoar
logicalKey:thing:Ibex
logicalKey:thing:Deer
logicalKey:thing:Gazelle
logicalKey:thing:Chinchilla
logicalKey:thing:Sheep
logicalKey:thing:Alpaca
logicalKey:thing:Megasloth
logicalKey:thing:Capybara
logicalKey:thing:Squirrel
logicalKey:thing:Raccoon
logicalKey:thing:Iguana
logicalKey:thing:Warg
logicalKey:thing:Rat
logicalKey:thing:Fox_Fennec
logicalKey:thing:Fox_Arctic
logicalKey:thing:Human

# Added by request: organ/furniture/instrument/hat ids (2026-05-26)
logicalKey:thing:Lung
logicalKey:thing:Kidney
logicalKey:thing:Liver
logicalKey:thing:Heart
logicalKey:thing:Drape
logicalKey:thing:Brazier
logicalKey:thing:Harp
logicalKey:thing:Harpsichord
logicalKey:thing:Piano
logicalKey:thing:Apparel_HatLadies
logicalKey:thing:Apparel_HatTop
logicalKey:thing:Apparel_Crown
logicalKey:thing:Apparel_Beret

# Added by request: crib/board/embryo/fish ids (2026-05-26)
logicalKey:thing:Crib
logicalKey:thing:Blackboard
logicalKey:thing:HumanEmbryo
logicalKey:thing:Fish_Salmon
logicalKey:thing:Fish_Bass
logicalKey:thing:Fish_Tilapia
logicalKey:thing:Fish_Cod
logicalKey:thing:Fish_Bluefish
logicalKey:thing:Fish_Herring*
logicalKey:thing:Fish_Guppy
logicalKey:thing:Fish_Catfish
logicalKey:thing:Fish_Marlin
logicalKey:thing:Fish_Tuna
logicalKey:thing:Fish_Flounder

# Added by request: reed/wildlife ids (2026-05-26)
logicalKey:thing:Plant_Reeds
logicalKey:thing:Plant_LilyPad
logicalKey:thing:Plant_Bulrush
logicalKey:thing:Plant_Lotus
logicalKey:thing:Plant_Bush_Leafless
logicalKey:thing:Plant_Brambles_Leafless
logicalKey:thing:Plant_Cotton_Wild
logicalKey:thing:Plant_Strawberry_Wild
logicalKey:thing:Plant_TreeCocoa_Wild
logicalKey:thing:PrairieDog
logicalKey:thing:Porcupine
logicalKey:thing:Muskox
logicalKey:thing:Tiger
logicalKey:thing:Gorilla
logicalKey:thing:Badger
logicalKey:thing:Panda
logicalKey:thing:Hippo
logicalKey:thing:Armadillo
logicalKey:thing:Alligator
logicalKey:thing:Sparrow
logicalKey:thing:Crow
logicalKey:thing:Bluebird
logicalKey:thing:Quail
logicalKey:thing:Macaw
logicalKey:thing:Heron
logicalKey:thing:Swan
logicalKey:thing:Peacock
logicalKey:thing:Vulture
logicalKey:thing:Penguin
logicalKey:thing:Walrus
logicalKey:thing:SeaLion
logicalKey:thing:Seal
logicalKey:thing:HermitCrab
logicalKey:thing:StoneCrab
logicalKey:thing:SeaTurtle
logicalKey:thing:Otter

# Added by request: transient hediff ids (2026-05-26)
logicalKey:hediff:SandInEyes
logicalKey:hediff:DirtInEyes
logicalKey:hediff:MudInEyes
logicalKey:hediff:GravelInEyes
logicalKey:hediff:ExecutionCut
logicalKey:hediff:Shredded
logicalKey:hediff:RimTalk_PersonaData
